Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Nepal,NPL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.0890457,828.8789078,858.9877446,888.6802737,956.4637488,985.288957,1032.273241,1078.986251,1100.662832,1144.303577,1220.134531,1285.059139,1284.840627,1341.179743,1422.135099,1499.365674,1578.933521,1658.719079,1776.810758,1852.897443,1945.34377,2031.087465,2143.692615,2244.155726,2394.641388,2471.608108,2485.032222,2702.416419,
Nauru,NRU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3752.753053,5171.815378,5663.49552,6457.54425,7339.304367,8056.695783,10451.93953,13273.48324,13104.47919,13982.20134,15039.31681,
New Zealand,NZL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14871.41422,14569.67459,14912.81215,15939.00237,17042.78928,17907.46695,18464.03309,19137.14075,19343.23978,20579.36592,21521.52698,22500.47759,23306.27954,23967.42075,25080.31019,25677.1039,27758.16574,29385.89572,29860.37025,30699.66202,31253.0536,32734.53667,32986.03121,36219.57969,37283.10041,37562.48359,39420.75589,40747.60986,
OECD members,OED,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16652.49738,17290.40208,17920.20378,18538.05889,19376.66264,20171.32205,21067.29755,22038.14297,22804.43473,23716.11495,25195.51704,25975.779,26810.24353,27596.53039,29065.5537,30438.23924,32425.61704,33970.69379,34812.97507,33864.97296,35154.36627,36593.77135,37581.121,38890.37693,40039.50288,41186.99451,42253.89955,44034.66506,
Oman,OMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22643.50061,23748.82318,25145.47787,26129.07816,26734.74011,27929.96397,28881.79993,30967.05553,32100.27004,32506.90387,34840.38905,36796.91072,36325.36411,35290.28992,35835.35322,36905.44441,38969.7943,40536.40366,43160.493,44162.7873,44408.20307,42121.43192,43855.42818,43478.72034,42653.35087,42585.06338,42897.07447,41331.18028,
Other small states,OSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10628.37335,11180.25588,11698.31477,12208.70264,13517.34376,14465.39795,16315.38448,18043.40414,19486.19901,19676.49975,21093.0671,22740.71805,23496.49889,24142.87062,24723.37126,25098.6999,25444.19137,25966.13144,
Pakistan,PAK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.047553,2083.935038,2234.801497,2268.316469,2342.573764,2447.58456,2548.544589,2554.589246,2584.768292,2657.045343,2769.507471,2825.981411,2899.3783,3036.500276,3281.535022,3572.674953,3830.666283,4039.384736,4103.930816,4165.516821,4195.957346,4309.763713,4451.212778,4629.548519,4835.62728,5014.931455,5244.103235,5539.107494,
Panama,PAN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5075.755782,5620.042281,6092.028291,6443.117942,6630.270175,6747.485762,7006.190958,7433.411115,7904.02557,8174.10856,8419.506477,8494.501289,8650.352342,9022.257701,9783.629831,10626.62361,11685.24722,13193.08476,14515.15112,14546.07463,15308.80439,17093.83998,18795.0273,20096.13347,21152.70056,22232.81339,23212.82482,24520.86738,
Peru,PER,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432.946736,3551.657368,3540.854072,3741.598768,4212.494069,4538.480375,4672.483677,4981.520221,4941.753727,5020.354726,5200.995474,5281.772202,5583.014627,5857.469111,6239.246862,6761.16378,7402.533743,8146.983207,8954.384515,9008.181932,9752.82838,10449.09326,11153.80623,11853.90982,12202.41522,12570.20625,13044.6645,13462.73931,
Philippines,PHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591.309962,2596.639873,2600.62905,2654.612652,2764.281713,2886.309117,3040.69294,3181.035614,3127.292361,3202.597392,3347.355919,3448.707176,3554.066019,3728.124212,4007.724969,4254.14755,4534.062002,4880.23524,5099.322329,5114.264794,5482.31638,5707.204842,6103.66013,6540.50098,6959.212907,7341.942891,7809.421853,8360.509005,
Palau,PLW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9750.953514,10510.16706,10998.0259,10784.95224,11557.45313,12401.47194,12435.13859,12817.78725,12300.83059,11593.94448,11710.7797,12520.49486,13118.38661,12966.56291,13728.53684,15183.0368,15275.61433,14854.05738,
Papua New Guinea,PNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.719328,1692.910217,1922.395862,2268.535905,2393.0305,2302.335978,2461.22318,2343.786408,2221.207089,2238.122032,2175.167854,2166.08952,2141.098297,2175.966637,2240.433209,2399.586834,2469.228271,2749.278184,2729.37396,2869.50626,3126.275188,3155.403568,3292.271096,3404.125863,3919.328374,4084.749534,4109.471827,4207.707208,
Poland,POL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6175.624299,5915.540589,6183.525121,6549.983615,7029.081372,7664.955029,8255.151622,8922.235627,9471.440494,10022.39536,10652.90829,11101.97471,11781.05635,12257.14487,13341.1,13895.92354,15142.18487,16787.97025,18310.44321,19246.44868,21048.33052,22850.63885,23833.2097,24719.24751,25612.25783,26826.22876,27735.35085,29923.70957,
Pre-demographic dividend,PRE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.5654,1432.877107,1473.252031,1477.772373,1469.924105,1502.158597,1577.22802,1661.424228,1776.160713,1849.215028,1893.513073,1972.047964,2047.349802,1998.568776,2268.913786,2424.958595,2604.526222,2761.829521,2921.123118,3004.923254,3142.991642,3271.456528,3424.427117,3592.614773,3720.283254,3770.313313,3824.152423,3850.879482,
Puerto Rico,PRI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14362.74601,15075.77575,16019.45473,17018.39957,17940.69389,18971.95505,19544.76715,20656.5441,21909.2812,23326.38745,24569.73882,26659.0622,27281.1838,27822.6305,31082.35769,31490.40623,32136.20818,32799.35229,33019.16812,32798.75483,33229.91951,34195.65107,35286.05642,36207.68136,37053.75205,37715.35847,38358.1849,39092.4729,
"Korea, Dem. People’s Rep.",PRK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11762.87498,12721.16195,13163.03217,13183.43324,13558.34314,14385.59452,14902.56408,15791.04925,16691.55725,17723.46332,18886.91107,19540.6208,20367.66441,20840.87719,21475.6372,22739.58966,24655.36166,25705.94849,26631.56396,26469.10124,27308.18616,26780.21491,26454.1026,27899.50947,28746.65308,29684.69167,31042.00577,32554.29802,
Paraguay,PRY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5137.897116,5355.016411,5432.626804,5696.157184,5982.738648,6373.994622,6443.825349,6681.750055,6614.147284,6486.454452,6351.278613,6318.015144,6294.888812,6579.177167,6916.234228,7175.646665,7636.604863,8149.404894,8719.343375,8647.466077,9599.976865,10080.7389,10081.886,10973.51806,11569.23524,11896.03389,12384.02673,13109.34358,
West Bank and Gaza,PSE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.585173,2033.471095,2124.032583,2560.029077,3177.334638,3709.241789,3330.563611,3106.192479,3030.730628,3302.296284,3591.812166,4009.193739,3843.475159,3779.791741,3469.19246,4044.165657,4087.364142,4356.341825,4934.671768,4665.028475,4564.377757,5033.941254,5115.457887,4895.709215,
Pacific island small states,PSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2655.180343,2684.588724,2846.74944,2943.418837,3097.026703,3224.936078,3348.960075,3309.163462,3362.509437,3567.709607,3568.654665,3662.321724,3765.52721,3872.043426,4103.984554,4268.651171,4444.584851,4542.631485,4649.698519,4551.208764,4679.777829,4904.728219,5020.077977,5201.049213,5458.786905,5634.875871,5730.898431,5963.433846,
Post-demographic dividend,PST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17839.97071,18526.46544,19161.17524,19673.72143,20546.90318,21434.92301,22358.48962,23376.68698,24163.99897,25219.30211,26819.86814,27770.50981,28746.80824,29675.6005,31282.58311,32810.12449,34894.82846,36590.93079,37477.05874,36436.03292,37761.09749,39175.26719,40214.34505,41634.28104,42808.33512,43904.12014,45091.35268,46994.25819,
French Polynesia,PYF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85840.18504,87578.45637,91062.12252,90327.49953,100402.6545,97743.93135,108805.3612,111933.226,114985.0887,113285.8949,122580.2418,129349.9164,127705.1746,127182.3691,127710.9369,128021.977,127640.3287,128646.7602,
Romania,ROU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5262.411808,4776.447887,4497.471427,4681.240142,4976.072867,5453.490996,5776.382502,5604.734572,5581.732299,5632.324756,5877.992086,6573.362531,7179.18637,7820.865728,9131.160465,9723.532826,11687.49861,13792.61343,16726.70036,16492.75751,16966.47356,17907.64749,18931.48671,19797.36432,20623.35348,21631.80621,23868.13881,26660.20328,
Russian Federation,RUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015.122026,7846.35698,6856.069743,6418.026676,5737.820758,5613.282955,5517.86213,5699.949698,5465.059767,5914.341489,6825.406038,7361.3838,8037.499482,9254.560297,10226.78475,11822.3709,14912.2453,16648.24467,20163.61168,19389.94213,20490.12944,24310.04397,25784.56716,26240.2745,25797.49853,24063.05616,24071.14684,25763.2592,
Rwanda,RWA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.0109133,583.9915305,665.3990023,665.9307413,354.97585,496.3906841,552.4409827,599.7775649,609.7531995,600.1298098,629.3229976,672.8163834,754.5326602,773.4668425,840.5525009,930.6714972,1023.325455,1102.422288,1216.008534,1267.102273,1340.133501,1436.868937,1553.30095,1613.733743,1725.925716,1852.664626,1936.988564,2043.495733,
South Asia,SAS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.011405,1311.143076,1388.253267,1451.750587,1539.572914,1646.636336,1755.930485,1816.522934,1901.201391,2040.51031,2131.892103,2232.865067,2309.51108,2481.864575,2696.850337,2949.941381,3222.868756,3494.802573,3622.33853,3850.315127,4132.525377,4371.429996,4634.126029,4934.297233,5306.754056,5688.49945,6114.169114,6579.476905,
Saudi Arabia,SAU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27434.90781,31556.84423,32576.33796,32010.76693,32064.34605,32058.87878,32812.04152,33095.02718,33769.65503,32326.36749,34131.53597,33613.69926,32254.9852,35541.81971,38284.12539,40537.48823,41772.60394,42510.23935,44831.26134,43045.56763,44491.8321,48524.63249,50611.02667,51373.65998,52790.30316,54172.10397,54439.84007,53893.14761,
Sudan,SDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.578701,1219.377169,1295.018766,1350.513144,1356.692991,1429.171062,1500.055684,1641.180237,1683.087898,1713.352142,1812.039615,1919.077326,2016.18762,2154.222712,2236.656179,2414.962454,2667.588977,2975.121635,3186.552709,3230.467778,3297.220148,3631.663456,4175.643881,4332.165533,4425.747677,4582.048108,4735.780675,4913.981553,
Senegal,SEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.474057,1537.132202,1544.119702,1554.48655,1542.538834,1614.700103,1634.745758,1673.193151,1748.926265,1843.845236,1899.248971,1981.31359,1973.803847,2092.534026,2217.094326,2353.65813,2419.977905,2537.514135,2619.353014,2619.985698,2668.789494,2684.325938,2791.319105,2834.254297,2988.740751,3120.591971,3256.699873,3457.530864,
Singapore,SGP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22192.81552,23778.6186,25273.61129,28139.27804,30893.53049,32744.38918,34425.4811,36665.84879,35028.57401,37432.02459,40974.24273,40404.2416,42363.92063,45795.44252,50906.7088,55167.77336,59993.69766,64460.02317,63432.38746,61641.08241,70640.22551,75113.20453,77748.60581,81820.85773,85489.49558,87298.16826,89203.34403,94104.70379,
Solomon Islands,SLB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.87174,1295.83309,1451.923135,1502.308866,1628.474059,1749.066709,1759.412001,1715.120915,1716.344555,1687.145946,1439.653167,1319.03515,1267.661897,1341.515324,1409.468795,1495.954307,1609.507442,1731.858652,1847.859623,1733.986634,1833.077937,2071.892101,2160.116013,2216.210458,2260.840291,2295.333927,2352.835358,2426.922561,
Sierra Leone,SLE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.0957743,849.7073124,704.7999154,735.5686753,740.6649326,697.0579661,720.9613339,686.4999915,698.5188583,681.9881927,723.2936333,667.2725641,818.8200706,870.3777985,911.2308488,944.9358265,982.075334,1059.259183,1110.654372,1128.251958,1175.435996,1246.252789,1429.598594,1716.467653,1788.05997,1403.623065,1472.512442,1530.372787,
El Salvador,SLV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2936.616914,3038.267763,3280.244586,3505.891109,3700.459631,3909.85116,3970.748639,4124.718698,4242.409606,4365.280639,4482.232562,4594.579237,4711.465304,4854.960597,5008.371161,5284.663201,5657.757839,5890.142827,6106.511444,5998.217347,6171.850697,6511.443727,6791.61293,7041.52118,7281.319106,7496.810405,7734.857561,8023.049133,
San Marino,SMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49337.20098,53037.30996,58049.85683,59970.66621,63940.28439,64311.93522,67247.55833,71334.94625,74419.14227,78656.85417,85460.30279,87483.1421,75912.45784,72350.9871,66053.1105,61438.66711,59890.93714,59819.24436,60262.53517,61806.12914,63548.59149,
Somalia,SOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4876.848233,5091.407367,5566.175319,5785.233812,5179.017306,5726.129066,6137.756376,6800.927838,7197.872871,8064.498079,8707.007257,9610.124269,10476.17487,11921.8504,11829.75304,12075.40052,12967.89199,13108.00011,13760.11086,13771.41819,13992.72658,14719.5956,15431.90348,
Sub-Saharan Africa (excluding high income),SSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691.991852,1708.663261,1697.238948,1678.451978,1685.020937,1730.238511,1805.092037,1852.788292,1869.855921,1890.545285,1948.980559,2028.456991,2135.207651,2214.093846,2363.212524,2523.553668,2689.605076,2866.889181,3002.128287,3046.469606,3176.320376,3312.509889,3416.440322,3565.06093,3709.903603,3764.996067,3758.350848,3835.628714,
South Sudan,SSD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373.961389,1580.000983,2012.349064,2045.613386,2002.875551,1694.949678,,
Sub-Saharan Africa,SSF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.006478,1709.720177,1698.389216,1679.686673,1686.234072,1731.426963,1806.330228,1854.185333,1871.36309,1892.064244,1950.515689,2029.94059,2136.678108,2215.450345,2364.513079,2524.992074,2691.195118,2868.66183,3003.826097,3048.107875,3178.030136,3314.374984,3418.309967,3567.028543,3711.945051,3767.111309,3760.54183,3837.931394,
Small states,SST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9811.59496,10293.04781,10775.58585,11327.89155,12441.78748,13301.76257,14920.17193,16353.72311,17521.07823,17580.01761,18719.84252,20056.16745,20726.22536,21309.58859,21844.5933,22210.30202,22455.58796,22930.6788,
Sao Tome and Principe,STP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.246428,1661.486063,1763.616479,1837.020127,1982.86766,2178.330635,2255.648462,2431.34353,2451.956135,2587.464034,2695.629542,2770.293596,2888.985233,3067.230539,3147.894002,3243.056345,3358.548379,
Suriname,SUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6693.136228,6970.179757,7029.810396,6601.252965,6859.33389,6896.870034,6993.5206,7421.080565,7580.947022,7500.749019,7743.210154,8159.882553,8423.609813,9033.954067,9963.27016,10632.12601,11471.12886,12245.81046,12866.71367,13215.26046,13920.67111,14887.81423,15422.33815,15990.68102,16174.20885,15638.84699,14792.66851,15191.19495,
Slovak Republic,SVK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7135.348551,7428.517037,8026.263784,8648.076344,9360.743714,10068.38247,10613.20466,10700.7066,11356.65849,12371.35576,13294.49459,14139.73941,15188.18635,16616.13454,18864.64474,21165.11305,23691.64388,23059.23564,24962.27937,25835.00476,26647.42196,27897.59857,28927.66876,29691.52303,30895.98943,32371.22295,
Slovenia,SVN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13556.11422,14271.95432,15270.92715,16040.70721,17067.16291,18050.3756,18955.2831,20305.02222,21133.63659,22776.85559,23945.25534,25763.16149,27605.6371,29624.19018,27475.9859,27739.34822,28804.70152,28900.87803,29796.81199,30854.09941,31623.7121,33234.0904,36387.46435,
Sweden,SWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20098.04627,20400.07445,20502.62583,20435.80695,21571.44027,22789.59162,23605.27932,24463.90521,25504.22267,27148.37688,29280.50274,29633.97249,30587.76252,31472.76481,33528.0064,33967.18753,37418.3031,40579.77845,41853.69618,39652.77264,41632.68589,43808.50116,44774.3869,45721.99486,46572.45599,48436.97512,49084.06554,51404.78539,
Eswatini,SWZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3475.26056,3554.091658,3667.851934,3796.373921,3895.419966,4086.052913,4228.207664,4335.831729,4400.530888,4513.406297,4627.268276,4731.558996,4977.49548,5242.398237,5542.703513,6004.907237,6474.554157,6832.408803,6899.655673,6930.616901,7147.211964,7323.997665,7673.215652,8156.965071,8317.131283,8285.947663,8491.424091,8659.161548,
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31814.03068,33410.67624,36340.24464,36245.90687,35356.27131,35547.70102,35051.32248,34568.38405,,
Seychelles,SYC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9186.427012,9625.162438,10501.28567,11181.90077,11030.65032,11004.7568,11585.46124,13039.35425,14011.78165,14210.63839,14622.98071,14603.7636,14555.88508,14131.1213,14158.14635,15856.14636,17512.38125,19750.96727,19270.2626,19126.78036,19948.41361,22556.58257,23051.78989,24412.8873,25594.10308,26546.40359,27672.51819,29327.56629,
Syrian Arab Republic,SYR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.5420109,779.4250461,833.9925068,697.0273257,758.95349,758.7521845,763.493555,792.857612,827.7902529,805.3872675,787.0378363,865.5704126,917.6100734,1033.337576,1366.6708,1596.456093,1599.820535,1640.390043,1668.181027,1695.559837,1885.802318,1863.845605,2000.522603,2081.468167,2194.363478,2207.630748,2028.01493,1945.294997,
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.410065,1594.430097,1773.490854,1978.677941,2199.704068,2429.730666,2658.852548,2851.892597,2875.225241,3057.632155,3324.107119,3586.769277,3886.170791,4265.143351,4727.072923,5297.186561,5983.491425,6815.582018,7465.929024,8022.383536,8836.569784,9695.518308,10539.89714,11401.96834,12300.16697,13134.8423,14007.84352,15095.05809,
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6429.596989,6235.873385,5773.633337,5591.549292,5162.735261,5216.634829,5345.653775,5602.435105,5692.486756,5893.416843,6527.99815,6901.80353,7388.193631,8092.848818,9023.458679,10029.63978,11862.6539,13222.24357,15088.67124,14713.93572,15741.72246,17780.29595,18698.17517,19424.33169,19929.56062,19810.50572,20208.52527,21589.31943,
Togo,TGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.2526039,836.9694959,803.1350427,682.3878197,782.3252455,839.0579324,903.6086367,1019.612189,975.8814389,984.541122,969.9777451,948.9465384,929.2335291,968.9018735,990.3366049,1007.212523,1051.633995,1074.962524,1110.140266,1149.061556,1201.305078,1270.418896,1343.267808,1412.605215,1485.327229,1547.209325,1602.928463,1663.426643,
Thailand,THA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4297.376342,4763.562017,5213.224762,5725.470797,6257.372439,6838.084261,7275.808562,7112.3678,6561.616165,6887.321972,7281.778529,7633.2766,8158.991235,8853.387936,9602.425499,10259.66756,11032.98919,11875.21334,12252.29648,12198.45971,13210.60417,13535.13327,14725.40052,15318.96033,15699.37321,16289.13286,16956.97144,17910.14892,
Tajikistan,TJK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.920677,2221.904308,1583.52916,1333.247083,1055.423111,929.7634557,777.1952774,792.304589,831.2107394,861.8146818,939.2357381,1034.223005,1142.144726,1266.845015,1407.569987,1517.443931,1639.296652,1775.024407,1910.972832,1956.782375,2063.227147,2211.753822,2368.642377,2530.721907,2690.672473,2820.144309,2981.945315,3201.770991,
Turkmenistan,TKM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5374.116011,5150.168463,4352.127493,4397.409933,3619.912849,3353.758461,3576.216764,3172.608136,3389.318498,3961.716382,4226.152777,4462.840516,4497.749792,4690.851753,5009.569734,5781.726897,6537.039481,7361.330717,8494.609328,8950.323713,9738.987816,11212.53851,12470.02352,13726.62374,15144.78601,16011.55841,16894.96265,18030.94961,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5883.842396,6196.998354,6406.615793,6942.022167,7300.884636,7423.24418,7708.151186,8121.602649,8271.353733,8265.328508,8636.98677,8758.030464,8794.18029,9030.007106,9718.137078,10351.34395,11236.12418,12034.5341,12644.40897,12430.75363,13213.00341,14084.42944,14581.19746,15065.97231,15381.0505,15378.22058,15383.00397,15839.62312,
Timor-Leste,TLS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620.836697,2859.28258,2612.068892,2531.176912,4113.591553,5602.152494,8008.340033,8514.304107,9433.407964,8815.749046,8679.250186,9717.081552,10168.14947,8993.652139,6617.843196,7901.602648,7878.323639,7228.1686,
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5222.716323,5172.809777,5413.947148,5574.416213,5653.766206,5808.86336,6140.080043,6332.891181,6704.007559,6976.699789,7336.329115,7544.184429,7783.403329,8004.610141,8722.106186,9245.256213,9886.842397,10579.56139,10981.26817,11146.55264,11661.50888,11617.01721,11915.40397,12115.35485,12399.98272,12452.27587,13288.86269,13719.64285,
